fiscal_year,location_name,location_type_description,Location_Category_Description,Grades_text,Grades_final_text,primary_address_line_1,X_COORDINATE,Y_COORDINATE,LONGITUDE,LATITUDE,id
"2,020",P.S. 046 Alley Pond,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",64-45 218 STREET,1051294,211064,-73.758042,40.745744,411
"2,020",P.S. 047 Chris Galas,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08,SE",9 POWER ROAD,1033928,160283,-73.821089,40.606476,414
"2,020",P.S. 048 William Wordsworth,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",108-29 155 STREET,1040721,192089,-73.796358,40.693736,412
"2,020",P.S. 049 Dorothy Bonawit Kole,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",63-60 80th Street,1018763,201459,-73.875493,40.719567,405
"2,020",P.S. 050 Talfourd Lawn Elementary School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",143-26 101 AVENUE,1037813,192495,-73.806842,40.694868,412
"2,020",P.S. 051,General Academic,Early Childhood,"PK,0K,01,SE","PK,0K,01",87-45 117 STREET,1030964,193726,-73.831532,40.698286,409
"2,020",P.S. 052 Queens,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",178-37 146 TERRACE,1048849,180338,-73.767161,40.661427,413
"2,020",Mott Hall Charter School,General Academic,Junior High-Intermediate-Middle,"06,07,08","06,07,08",1260 FRANKLIN AVENUE,1011409,242023,-73.901859,40.83093,203
"2,020",M.S. 053 Brian Piccolo,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,SE","06,07,08",10-45 NAMEOKE STREET,1053700,159436,-73.749891,40.604019,414
"2,020",P.S. 054 Hillside,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",86-02 127 STREET,1032875,195322,-73.824629,40.702656,409
"2,020",P.S. 055 Maure,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",131-10 97 AVENUE,1035231,192031,-73.816156,40.69361,409
"2,020",P.S. 056 Harry Eichler,General Academic,Elementary,"02,03,04,05,SE","02,03,04,05",86-10 114 STREET,1029798,193980,-73.835735,40.698989,409
"2,020",P.S. 58 - The School of Heroes,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05,06",72-24 GRAND AVENUE,1014561,204714,-73.890638,40.728517,405
"2,020",I.S. 059 Springfield Gardens,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",132-55 RIDGEDALE STREET,1052820,187801,-73.752772,40.681881,412
"2,020",P.S. 060 Woodhaven,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",91-02 88 AVENUE,1025073,191231,-73.852792,40.691467,409
"2,020",I.S. 061 Leonardo Da Vinci,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",98-50 50 AVENUE,1022245,209600,-73.862886,40.741898,404
"2,020",P. S. 62 - Chester Park School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",97-25 108 STREET,1029852,190107,-73.835567,40.688359,409
"2,020",P.S. 063 Old South,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05",90-15 SUTTER AVENUE,1026745,185955,-73.846796,40.676978,410
"2,020",P.S. 064 Joseph P. Addabbo,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",82-01 101 AVENUE,1023924,187744,-73.856956,40.681901,409
"2,020",P.S. 65 - The Raymond York Elementary School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",103-22 99 STREET,1028162,187894,-73.841675,40.682293,410
"2,020",P.S. 066 Jacqueline Kennedy Onassis,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",85-11 102 STREET,1026915,193593,-73.846135,40.697941,409
"2,020",J.H.S. 067 Louis Pasteur,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",51-60 MARATHON PARKWAY,1057707,217093,-73.734832,40.762241,411
"2,020",P.S. 068 Cambridge,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",59-09 SAINT FELIX AVENUE,1012708,193215,-73.897372,40.696961,405
"2,020",P.S. 069 Jackson Heights,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",77-02 37 AVENUE,1015156,212106,-73.888457,40.748804,403
"2,020",P.S. 070,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",30-45 42 STREET,1008084,216819,-73.913964,40.761762,401
"2,020",P.S. 070,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",30-45 42 STREET,1008084,216819,-73.913964,40.761762,401
"2,020",P.S. 071 Forest,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05",62-85 FOREST AVENUE,1010643,198469,-73.904798,40.711388,405
"2,020",Catherine & Count Basie Middle School 72,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",133-25 GUY R BREWER BOULEVARD,1046483,185282,-73.775643,40.675014,412
"2,020",I.S. 73 - The Frank Sansivieri Intermediate School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",70-02 54 AVENUE,1013818,204728,-73.893318,40.728558,405
"2,020",J.H.S. 074 Nathaniel Hawthorne,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",61-15 OCEANIA STREET,1048909,210693,-73.766653,40.744743,411
"2,020",Robert E. Peary School,Special Education,K-8,"PK,0K,01,02,03,04,05,06,07,08,09,SE","PK,0K,01,02,03,04,05,06,07,08,09,10,11,SE",16-66 HANCOCK STREET,1010623,193846,-73.904888,40.698699,405
"2,020",P.S. 076 William Hallet,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",36-36 10 STREET,1000420,216485,-73.94163,40.760862,401
"2,020",I.S. 077,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",976 SENECA AVENUE,1011383,193993,-73.902147,40.699101,405
"2,020",P.S./I.S. 78Q,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05",48-09 CENTER BOULEVARD,996116,210473,-73.957177,40.744368,402
"2,020",P.S. 079 Francis Lewis,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",147-27 15 DRIVE,1034833,225764,-73.817338,40.786201,407
"2,020",PS 80  The Thurgood Marshall Magnet School of Mult,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",171-05 137TH AVENUE,1048294,184729,-73.769119,40.673483,412
"2,020",P.S. 81Q Jean Paul Richter,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",559 CYPRESS AVENUE,1008681,195754,-73.911885,40.703942,405
"2,020",Rochdale Early Advantage Charter School,General Academic,Elementary,"PK,0K,01,02,03,04,05,06","0K,01,02,03,04,05",122-05 SMITH STREET,1045655,187099,-73.778613,40.680016,412
"2,020",P.S. 082 Hammond,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",88-02 144 STREET,1036320,195781,-73.8122,40.703897,412
"2,020",Central Queens Academy Charter School,General Academic,Junior High-Intermediate-Middle,"05,06,07,08","06,07,08",55-30 JUNCTION BOULEVARD,1021259,207931,-73.866454,40.737321,404
"2,020",P.S. 084 Steinway,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",22-45 41 STREET,1010254,220243,-73.906117,40.771154,401
"2,020",P.S. 085 Judge Charles Vallone,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",23-70 31 STREET,1007782,220959,-73.915039,40.773126,401
"2,020",P.S. Q086,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","03,04,05,06",87-41 PARSONS BOULEVARD,1038866,197814,-73.803001,40.709461,408
"2,020",P.S./I.S. 087 Middle Village,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",67-54 80 STREET,1019826,198543,-73.871674,40.711559,405
"2,020",P.S. 088 Seneca,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",60-85 CATALPA AVENUE,1012964,195818,-73.896437,40.704105,405
"2,020",P.S. 089 Elmhurst,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",85-28 BRITTON AVENUE,1017600,211074,-73.879641,40.745963,404
"2,020",P.S. 090 Horace Mann,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",86-50 109 STREET,1028751,193127,-73.839517,40.696653,409
"2,020",P.S. 091 Richard Arkwright,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",68-10 CENTRAL AVE,1016414,195603,-73.883995,40.703503,405
"2,020",P.S. 092 Harry T. Stewart Sr.,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",99-01 34 AVENUE,1020606,214729,-73.868773,40.755983,403
"2,020",I.S. 093 Ridgewood,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",66-56 FOREST AVENUE,1011128,196364,-73.903057,40.705609,405
"2,020",P.S. 094 David D. Porter,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",41-77 LITTLE NECK PARKWAY,1056625,220375,-73.738703,40.771258,411
"2,020",P.S. 095 Eastwood,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",179-01 90 AVENUE,1044331,198495,-73.783283,40.711295,412
"2,020",P.S. 096,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",130-01 ROCKAWAY BOULEVARD,1037472,185390,-73.808128,40.675369,410
"2,020",P.S. 097 Forest Park,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",85-52 85 STREET,1023064,192235,-73.860031,40.694232,409
"2,020",P.S. 098 The Douglaston School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",40-20 235 STREET,1053499,219509,-73.749998,40.768906,411
"2,020",P.S. 099 Kew Gardens,General Academic,Elementary,"0K,01,02,03,04,05,06,SE","0K,01,02,03,04,05,06",82-37 KEW GARDENS ROAD,1032011,198543,-73.827722,40.711502,409
"2,020",P.S. 100 Glen Morris,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",111-11 118 STREET,1033747,186958,-73.821545,40.679694,410
"2,020",P.S. 101 School in the Gardens,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",2 RUSSELL PLACE,1027662,200007,-73.8434,40.715543,406
"2,020",P.S. 102 Bayview,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",55-24 VAN HORN STREET,1017994,206364,-73.878243,40.733033,404
"2,020",P.S. 104 The Bays Water,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",26-01 MOTT AVENUE,1049606,160876,-73.764621,40.608002,414
"2,020",P.S. 105 The Bay School,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",420 BEACH  51 STREET,1045080,156459,-73.780961,40.595911,414
"2,020",Lighthouse Elementary School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",180 BEACH  35 STREET,1049001,156042,-73.766846,40.594738,414
"2,020",P.S. 107 Thomas A Dooley,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",167-02 45 AVENUE,1039805,214540,-73.799476,40.755364,407
"2,020",P.S. 108 Captain Vincent G. Fowler,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",108-10 109 AVENUE,1031118,186730,-73.831025,40.679083,410
"2,020",Jean Nuzzi Intermediate School,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",213-10 92 AVENUE,1054554,201721,-73.746375,40.720074,413
"2,020",P.S. 110,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",43-18 97TH PLACE,1021158,210948,-73.866372,40.745995,404
"2,020",P.S. 111 Jacob Blackwell,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",37-15 13 STREET,1001099,215567,-73.939181,40.758342,401
"2,020",P.S. 112 Dutch Kills,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",25-05 37 AVENUE,1002656,215186,-73.933562,40.757293,401
"2,020",P.S./I.S. 113 Anthony J. Pranzo,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",78-23 87TH STREET,1022652,196331,-73.861493,40.705476,405
"2,020",P.S./M.S. 114 Belle Harbor,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",134-01 CRONSTON AVENUE,1024706,149728,-73.854364,40.577552,414
"2,020",The James J. Ambrose School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",80-51 261 STREET,1064773,210543,-73.709404,40.744201,413
"2,020",P.S./I.S. 116 William C. Hughley,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",107-25 WREN PLACE,1044741,194687,-73.781839,40.70084,412
"2,020",P.S. 117 J. Keld / Briarwood School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",85-15 143 STREET,1036102,198160,-73.812968,40.710428,408
"2,020",P.S. 118 Lorraine Hansberry,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",190-20 109 ROAD,1049342,195552,-73.765237,40.703182,412
"2,020",P.S./I.S. 119 The Glendale,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",74-01 78 AVENUE,1018887,196220,-73.875073,40.705187,405
"2,020",P.S. 120 Queens,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",58-01 136 STREET,1031723,210825,-73.828674,40.745215,407
"2,020",P.S. 121 Queens,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",126-10 109 AVENUE,1035468,188379,-73.81533,40.683585,410
"2,020",P.S. 122 Mamie Fay,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",21-21 DITMARS BOULEVARD,1007573,223648,-73.915785,40.780507,401
"2,020",P.S. 123,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",145-01 119 AVENUE,1040952,186689,-73.795571,40.678913,412
"2,020",P.S. 124 Osmond A Church,General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",129-15 150 AVENUE,1036609,181854,-73.811266,40.665669,410
"2,020",I.S. 125 Thom J. McCann Woodside,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",46-02 47 AVENUE,1006762,209054,-73.918762,40.740452,402
"2,020",Albert Shanker School for Visual and Performing Ar,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",31-51 21 STREET,1003643,218362,-73.92999,40.766008,401
"2,020",P.S. 127 Aerospace Science Magnet School,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",98-01 25 AVENUE,1020003,218198,-73.870931,40.765507,403
"2,020","P.S. 128 The Lorraine Tuzzo, Juniper Valley Elemen",General Academic,K-8,"0K,01,02,03,04,05,06,07,08,SE","0K,01,02,03,04,05,06,07,08",69-10 65th Drive,1015860,199793,-73.885974,40.715005,405
"2,020",P.S. 129 Patricia Larkin,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",128-02 7 AVENUE,1028692,227109,-73.839505,40.789926,407
"2,020",P.S. 130,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",200-01 42 AVENUE,1044086,216319,-73.784009,40.760219,411
"2,020",P.S. 131 Abigail Adams,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05,SE",170-45 84 AVENUE,1041338,200621,-73.794061,40.71715,408
"2,020",P.S. 132 Ralph Bunche,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",132-15 218 STREET,1053783,187828,-73.7493,40.681948,413
"2,020",P.S. 133 Queens,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",248-05 86 AVENUE,1062455,206257,-73.717819,40.732458,413
"2,020",P.S. 134 Hollis,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",203-02 109 AVENUE,1052246,197146,-73.754747,40.707535,412
"2,020",The Bellaire School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",207-11 89 AVENUE,1051444,202000,-73.757591,40.720864,413
"2,020",P.S. 136 Roy Wilkins,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",201-15 115 AVENUE,1052824,194016,-73.752694,40.69894,412
"2,020",M.S. 137 America's School of Heroes,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",109-15 98 STREET,1028802,186372,-73.839377,40.678112,410
"2,020",P.S./M.S. 138 Sunrise,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",251-11 WELLER AVENUE,1057956,179799,-73.734342,40.659876,413
"2,020",P.S. 139 Rego Park,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05,06",93-06 63 DRIVE,1022343,204541,-73.862561,40.728012,406
"2,020",Academy Of Humanities And Applied Science At The W,General Academic,High school,,,48-10 31 AVENUE,1008861,215111,-73.911165,40.757072,401
"2,020",P.S. 140 Edward K Ellington,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",166-01 116 AVENUE,1044915,189822,-73.781255,40.687486,412
"2,020",I.S. 141 The Steinway,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",37-11 21 AVENUE,1010698,221924,-73.904508,40.775766,401
"2,020",P.S. 143 Louis Armstrong,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",34-74 113 STREET,1024224,214520,-73.855715,40.755393,403
"2,020",P.S. 144 Col Jeromus Remsen,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",93-02 69 AVENUE,1025168,199765,-73.852398,40.71489,406
"2,020",I.S. 145 Joseph Pulitzer,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",33-34 80 STREET,1015412,214141,-73.887523,40.754389,403
"2,020",P.S. 146 Howard Beach,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",98-01 159 AVENUE,1030057,179969,-73.834896,40.660531,410
"2,020",P.S./M.S. 147 Ronald McNair,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",218-01 116 AVENUE,1056306,193694,-73.74014,40.698028,413
"2,020",P.S. 148 Queens,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",89-02 32 AVENUE,1017872,215325,-73.878638,40.757629,403
"2,020",P.S. 149 Christa McAuliffe,General Academic,Elementary,"0K,01,02,03,04,05,SE","0K,01,02,03,04,05",93-11 34 AVENUE,1019018,214645,-73.874505,40.755759,403
"2,020",P.S. 150 Queens,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05,06",40-01 43 AVENUE,1005482,211033,-73.923375,40.745887,402
"2,020",P.S. 151 Mary D. Carter,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",50-05 31 AVENUE,1009697,215460,-73.908146,40.758027,401
"2,020",P.S. 152 Gwendoline N. Alleyne School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",33-52 62 STREET,1011794,213665,-73.900584,40.753094,402
"2,020",P.S. 153 Maspeth Elem,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05,06",60-02 60 LANE,1010734,200257,-73.904463,40.716296,405
"2,020",P.S. 154 Queens,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",75-02 162 STREET,1037536,204009,-73.80775,40.726473,408
"2,020",P.S. 155,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",130-02 115 AVENUE,1036931,186750,-73.810067,40.679105,410
"2,020",P.S. 156 Laurelton,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",229-02 137 AVENUE,1055450,184303,-73.743327,40.672259,413
"2,020",J.H.S. 157 Stephen A. Halsey,General Academic,Junior High-Intermediate-Middle,"06,07,08,09,SE","06,07,08,09",63-55 102ND STREET,1025024,206125,-73.852879,40.732348,406
"2,020",M.S. 158 Marie Curie,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",46-35 OCEANIA STREET,1047450,214995,-73.771878,40.756562,411
"2,020",P.S. 159,General Academic,Elementary,"PK,0K,01,02,03,04,05,06,SE","PK,0K,01,02,03,04,05",205-01 33 AVENUE,1044087,219922,-73.783973,40.770108,411
"2,020",P.S. 160 Walter Francis Bishop,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",109-59 INWOOD STREET,1039803,190133,-73.799685,40.688373,412
"2,020",P.S. 161 Arthur Ashe School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",101-33 124 STREET,1033868,190873,-73.82108,40.690439,409
"2,020",P.S. 162 John Golden,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",201-02 53 AVENUE,1046156,212020,-73.776576,40.748405,411
"2,020",P.S. 163 Flushing Heights,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",159-01 59 AVENUE,1037243,209340,-73.808765,40.741107,407
"2,020",P.S. 164 Queens Valley,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",138-01 77 AVENUE,1033155,202193,-73.823569,40.721514,408
"2,020",P.S. 165 Edith K. Bergtraum,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",70-35 150 STREET,1034979,205196,-73.816966,40.729746,408
"2,020",P.S. 166 Henry Gradstein,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",33-09 35 AVENUE,1004682,215262,-73.926249,40.757497,401
"2,020",Metropolitan Expeditionary Learning School,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",91-30 METROPOLITAN AVENUE,1024300,197410,-73.855543,40.708431,406
"2,020",JHS 168 The Parsons,General Academic,Junior High-Intermediate-Middle,"08,SE","07,08,09",158-40 76 ROAD,1036851,203272,-73.8102,40.7245,408
"2,020",P.S. 169 Bay Terrace,General Academic,Elementary,"0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",18-25 212 STREET,1045611,224379,-73.77843,40.782331,407
"2,020",Peninsula Preparatory Academy Charter School,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",611 BEACH  19 STREET,1052961,158210,-73.752565,40.600659,414
"2,020",P.S. 171 Peter G. Van Alst,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",14-14 29 AVENUE,1003890,220154,-73.929093,40.770926,401
"2,020",Irwin Altman Middle School 172,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",81-14 257 STREET,1063712,209522,-73.713245,40.741409,413
"2,020",P.S. 173 Fresh Meadows,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,SE",174-10 67 AVENUE,1040883,206794,-73.795651,40.734097,408
"2,020",P.S. 174 William Sidney Mount,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05,06",65-10 DIETERLE CRESCENT,1022652,201835,-73.861462,40.720583,406
"2,020",P.S. 175 The Lynn Gross Discovery School,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",64-35 102 STREET,1025210,205640,-73.85221,40.731016,406
"2,020",P.S. 176 Cambria Heights,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",120-45 235 STREET,1059347,188952,-73.729226,40.684987,413
"2,020",P.S. Q177,Special Education,K-12 all grades,"0K,01,02,03,04,05,06,07,08,09,10,11,12,SE","01,02,03,04,05,06,07,08,09,10,11,12,SE",56-37 188 STREET,1043156,210189,-73.787419,40.7434,411
"2,020",P.S./ IS 178 Holliswood,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",189-10 RADNOR ROAD,1045974,203150,-73.777314,40.724061,408
"2,020",MS 180 Gerald R. Dever Ms,General Academic,Junior High-Intermediate-Middle,8,"06,07,08",320 BEACH 104TH STREET,1032659,152137,-73.8257,40.5841,414
"2,020",P.S. 181 Brookfield,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",148-15 230 STREET,1052798,178253,-73.752948,40.655674,413
"2,020",P.S. 182 Samantha Smith,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",153-27 88TH AVENUE,1038818,196826,-73.803183,40.70675,412
"2,020",P.S. 183 Dr. Richard R. Green,General Academic,K-8,"PK,0K,01,02,03,04,05,06,07,08,SE","PK,0K,01,02,03,04,05,06,07,08",2-45 BEACH  79 STREET,1038169,154005,-73.805866,40.58922,414
"2,020",P.S. 184 Flushing Manor,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",163-15 21 ROAD,1039874,222909,-73.799158,40.778334,407
"2,020",J.H.S. 185 Edward Bleeker,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",147-26 25 DRIVE,1034490,221648,-73.818607,40.774906,407
"2,020",P.S. 186 Castlewood,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","PK,0K,01,02,03,04,05",252-12 72 AVENUE,1061389,212483,-73.721594,40.749556,413
"2,020",P.S. 188 Kingsbury,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",218-12 HARTLAND AVENUE,1052428,207540,-73.753985,40.736063,411
"2,020",J.H.S. 189 Daniel Carter Beard,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",144-80 BARCLAY AVENUE,1034559,216204,-73.818399,40.759963,407
